Mon Feb 10 04:32:00 2020,Low Impact,cycling,Ben Alldis,10.0
Mon Feb 10 04:21:00 2020,Fun Run,running,Selena Samuela,20.0
Mon Feb 10 03:51:00 2020,Intervals,cycling,Ben Alldis,30.0
Mon Feb 10 03:48:00 2020,Intervals Running,running,Selena Samuela,20.0
Mon Feb 10 02:47:00 2020,Body Focus (Bootcamp),circuit,Olivia Amato,45.0
Mon Feb 10 02:52:00 2020,Theme,cycling,Sam Yo,30.0
Sun Feb  9 23:32:00 2020,Intervals,cycling,Hannah Frankson,15.0
Sun Feb  9 22:50:00 2020,Theme,cycling,Hannah Frankson,30.0
Sun Feb  9 22:32:00 2020,Upper Body (strength & toning),strength,Sam Yo,10.0
Sun Feb  9 21:50:00 2020,Intervals,cycling,Sam Yo,30.0
Sun Feb  9 14:48:00 2020,Intervals,cycling,Emma Lovewell,30.0
Sun Feb  9 14:03:00 2020,Groove,cycling,Emma Lovewell,30.0
Sun Feb  9 13:20:00 2020,Power Zone,cycling,Matt Wilpers,30.0
Sun Feb  9 11:36:00 2020,Low Impact,cycling,Hannah Corbin,5.0
Sun Feb  9 11:12:00 2020,Low Impact,cycling,Hannah Corbin,15.0
Sun Feb  9 09:34:00 2020,Theme,cycling,Hannah Corbin,45.0
Sun Feb  9 09:15:00 2020,Body Focus (Bootcamp),circuit,Selena Samuela,45.0
Sun Feb  9 09:06:00 2020,Relax & Sleep,meditation,Kristin McGee,10.0
Sun Feb  9 08:58:00 2020,Fitness Focus,meditation,Kristin McGee,5.0
Sun Feb  9 08:32:00 2020,Theme,cycling,Ally Love,30.0
Sun Feb  9 07:47:00 2020,Endurance,running,Matt Wilpers,60.0
Sun Feb  9 07:33:00 2020,Yoga Flow,yoga,Denis Morton,45.0
Sun Feb  9 07:02:00 2020,Core (Strength & Toning),strength,Rebecca Kennedy,10.0
Sun Feb  9 06:48:00 2020,Theme,cycling,Jenn Sherman,60.0
Sun Feb  9 06:19:00 2020,Body Focus (Bootcamp),circuit,Rebecca Kennedy,30.0
Sun Feb  9 06:18:00 2020,Yoga Flow,yoga,Aditi Shah,45.0
Sun Feb  9 05:48:00 2020,Theme,cycling,Jenn Sherman,45.0
Sun Feb  9 05:17:00 2020,Theme (Bootcamp),circuit,Andy Speer,45.0
Sun Feb  9 04:49:00 2020,Theme,cycling,Hannah Frankson,30.0
Sun Feb  9 02:32:00 2020,Low Impact,cycling,Sam Yo,10.0
Sun Feb  9 01:49:00 2020,Theme,cycling,Sam Yo,30.0
Sat Feb  8 14:49:00 2020,Beginner,cycling,Hannah Corbin,30.0
Sat Feb  8 14:06:00 2020,Intervals,cycling,Olivia Amato,30.0
Sat Feb  8 13:19:00 2020,Theme,cycling,Alex Toussaint,30.0
Sat Feb  8 09:35:00 2020,Power Zone,cycling,Matt Wilpers,60.0
Sat Feb  8 08:34:00 2020,Theme,cycling,Jess King,45.0
Sat Feb  8 08:00:00 2020,Theme (Bootcamp),circuit,Jess Sims,60.0
Sat Feb  8 07:35:00 2020,Yoga Flow,yoga,Ross Rayburn,75.0
Sat Feb  8 07:19:00 2020,Theme,cycling,Multiple Instructors,45.0
Sat Feb  8 06:18:00 2020,Yoga Flow,yoga,Anna Greenberg,45.0
Sat Feb  8 06:30:00 2020,Body Focus (Bootcamp),circuit,Matty Maggiacomo,45.0
Sat Feb  8 05:49:00 2020,Theme,cycling,Kendall Toole,45.0
Sat Feb  8 05:19:00 2020,Fun Run,running,Becs Gentry,45.0
Sat Feb  8 04:51:00 2020,Theme,cycling,Leanne Hainsby,30.0
Sat Feb  8 04:30:00 2020,Low Impact,cycling,Ally Love,5.0
Sat Feb  8 04:30:00 2020,Theme,cycling,Cody Rigsby,20.0
Sat Feb  8 01:32:00 2020,Climb,cycling,Ben Alldis,10.0
Sat Feb  8 00:49:00 2020,Theme,cycling,Ben Alldis,30.0
Fri Feb  7 14:48:00 2020,Live DJ,cycling,Matt Wilpers,45.0
Fri Feb  7 14:00:00 2020,Theme,cycling,Robin Arzon,20.0
Fri Feb  7 13:47:00 2020,Live DJ,cycling,Cody Rigsby,30.0
Fri Feb  7 11:03:00 2020,Low Impact,cycling,Tunde Oyeneyin,5.0
Fri Feb  7 09:19:00 2020,Theme,cycling,Tunde Oyeneyin,30.0
Fri Feb  7 08:48:00 2020,Fun Run,running,Andy Speer,30.0
Fri Feb  7 08:16:00 2020,Intervals,cycling,Cody Rigsby,30.0
Fri Feb  7 07:29:00 2020,Core (Strength & Toning),strength,Becs Gentry,10.0
Fri Feb  7 07:20:00 2020,Intervals,cycling,Kendall Toole,30.0
Fri Feb  7 07:03:00 2020,Fun Run,running,Becs Gentry,20.0
Fri Feb  7 06:55:00 2020,Pre & Post-Run Stretch,stretching,Becs Gentry,5.0
Fri Feb  7 06:51:00 2020,Theme,cycling,Jess King,20.0
Fri Feb  7 06:18:00 2020,Theme,cycling,Jess King,20.0
Fri Feb  7 06:27:00 2020,Emotions,meditation,Kristin McGee,5.0
Fri Feb  7 06:08:00 2020,Walk + Run,walking,Andy Speer,20.0
Fri Feb  7 06:00:00 2020,Warm Up/Cool Down Running,running,Andy Speer,10.0
Fri Feb  7 05:32:00 2020,Bodyweight (Strength & toning),strength,Matty Maggiacomo,10.0
Fri Feb  7 05:32:00 2020,Yoga Flow,yoga,Ross Rayburn,20.0
Fri Feb  7 04:49:00 2020,Theme,cycling,Hannah Corbin,45.0
Fri Feb  7 04:47:00 2020,Body Focus (Bootcamp),circuit,Matty Maggiacomo,30.0
Fri Feb  7 04:52:00 2020,Yoga Flow,yoga,Ross Rayburn,30.0
Fri Feb  7 04:32:00 2020,HIIT (BTR Cardio),cardio,Selena Samuela,10.0
Fri Feb  7 03:48:00 2020,Intervals Running,running,Selena Samuela,30.0
Fri Feb  7 03:48:00 2020,Theme,cycling,Kendall Toole,45.0
Fri Feb  7 03:22:00 2020,Intervals Running,running,Rebecca Kennedy,20.0
Fri Feb  7 02:49:00 2020,Intervals,cycling,Hannah Corbin,45.0
Fri Feb  7 02:47:00 2020,Full Body (Strength & Toning),strength,Rebecca Kennedy,20.0
Thu Feb  6 23:32:00 2020,Intervals,cycling,Leanne Hainsby,15.0
Thu Feb  6 22:50:00 2020,Theme,cycling,Leanne Hainsby,30.0
Thu Feb  6 21:00:00 2020,Theme,cycling,Emma Lovewell,20.0
Thu Feb  6 17:18:00 2020,Theme,cycling,Jenn Sherman,30.0
Thu Feb  6 16:18:00 2020,Yoga Flow,yoga,Aditi Shah,45.0
Thu Feb  6 16:18:00 2020,Theme,cycling,Hannah Corbin,45.0
Thu Feb  6 16:00:00 2020,Emotions,meditation,Aditi Shah,10.0
Thu Feb  6 15:52:00 2020,Fun Run,running,Selena Samuela,20.0
Thu Feb  6 15:31:00 2020,Yoga Flow,yoga,Anna Greenberg,20.0
Thu Feb  6 15:16:00 2020,Walk + Run,walking,Selena Samuela,20.0
Thu Feb  6 15:19:00 2020,Theme,cycling,Cody Rigsby,45.0
Thu Feb  6 14:49:00 2020,Yoga Flow,yoga,Anna Greenberg,30.0
Thu Feb  6 14:19:00 2020,Fun Run,running,Olivia Amato,45.0
Thu Feb  6 14:18:00 2020,Theme,cycling,Jess King,45.0
Thu Feb  6 13:20:00 2020,Yoga Flow,yoga,Anna Greenberg,10.0
Thu Feb  6 10:49:00 2020,Theme,cycling,Sam Yo,45.0
Thu Feb  6 09:17:00 2020,Beginner,cycling,Alex Toussaint,30.0
Thu Feb  6 08:18:00 2020,Theme,cycling,Ally Love,30.0
Thu Feb  6 07:52:00 2020,Theme,cycling,Christine D'Ercole,20.0
Thu Feb  6 07:18:00 2020,Theme,cycling,Christine D'Ercole,20.0
Thu Feb  6 06:19:00 2020,Intervals,cycling,Emma Lovewell,30.0
Thu Feb  6 05:31:00 2020,Yoga Flow,yoga,Kristin McGee,20.0
Thu Feb  6 05:22:00 2020,Lower Body (Strength & Toning),strength,Matty Maggiacomo,20.0
Thu Feb  6 04:48:00 2020,Intervals Running,running,Matty Maggiacomo,20.0
Thu Feb  6 04:50:00 2020,Yoga Flow,yoga,Kristin McGee,30.0
Thu Feb  6 04:49:00 2020,Power Zone,cycling,Denis Morton,45.0
Thu Feb  6 04:22:00 2020,Lower Body (Strength & Toning),strength,Jess Sims,20.0
Thu Feb  6 03:48:00 2020,Fun Run,running,Jess Sims,20.0
Thu Feb  6 03:49:00 2020,Intervals,cycling,Tunde Oyeneyin,45.0
Thu Feb  6 02:48:00 2020,Speed Running,running,Becs Gentry,45.0
Thu Feb  6 02:48:00 2020,Power Zone,cycling,Matt Wilpers,45.0
Thu Feb  6 02:22:00 2020,Theme,cycling,Sam Yo,20.0
Thu Feb  6 01:50:00 2020,Low Impact,cycling,Sam Yo,20.0
Thu Feb  6 01:12:00 2020,Pre & Post-Ride Stretch,stretching,Leanne Hainsby,4.983333333333333
Thu Feb  6 00:57:00 2020,Low Impact,cycling,Leanne Hainsby,4.983333333333333
Thu Feb  6 00:23:00 2020,Beginner,cycling,Leanne Hainsby,20.0
Wed Feb  5 23:32:00 2020,Upper Body (strength & toning),strength,Hannah Frankson,10.0
Wed Feb  5 22:53:00 2020,Intervals,cycling,Hannah Frankson,30.0
Wed Feb  5 18:19:00 2020,Theme,cycling,Kendall Toole,30.0
Wed Feb  5 17:18:00 2020,Theme,cycling,Tunde Oyeneyin,45.0
Wed Feb  5 17:01:00 2020,Emotions,meditation,Anna Greenberg,10.0
Wed Feb  5 16:52:00 2020,Bodyweight (Strength & toning),strength,Rebecca Kennedy,30.0
Wed Feb  5 16:30:00 2020,Fun Run,running,Rebecca Kennedy,20.0
Wed Feb  5 16:17:00 2020,Yoga Flow,yoga,Anna Greenberg,30.0
Wed Feb  5 16:18:00 2020,Theme,cycling,Emma Lovewell,45.0
Wed Feb  5 15:31:00 2020,Relax & Sleep,meditation,Aditi Shah,20.0
Wed Feb  5 15:19:00 2020,Power Zone,cycling,Christine D'Ercole,45.0
Wed Feb  5 15:18:00 2020,Fun Run,running,Matty Maggiacomo,45.0
Wed Feb  5 14:48:00 2020,Yoga Flow,yoga,Aditi Shah,30.0
Wed Feb  5 14:18:00 2020,Intervals,cycling,Emma Lovewell,45.0
Wed Feb  5 14:15:00 2020,Body Focus (Bootcamp),circuit,Chase Tucker,45.0
Wed Feb  5 13:29:00 2020,Pre & Post-Ride Stretch,stretching,Denis Morton,5.0
Wed Feb  5 12:50:00 2020,Low Impact,cycling,Denis Morton,5.0
Wed Feb  5 10:50:00 2020,Intervals,cycling,Leanne Hainsby,45.0
Wed Feb  5 09:19:00 2020,Theme,cycling,Cody Rigsby,30.0
Wed Feb  5 09:00:00 2020,Zen in Ten,meditation,Kristin McGee,10.0
Wed Feb  5 08:18:00 2020,Power Zone,cycling,Matt Wilpers,30.0
Wed Feb  5 07:19:00 2020,Low Impact,cycling,Jenn Sherman,30.066666666666666
Wed Feb  5 06:52:00 2020,Theme,cycling,Ally Love,20.0
Wed Feb  5 06:36:00 2020,Pre & Post-Run Stretch,stretching,Selena Samuela,10.0
Wed Feb  5 06:18:00 2020,Theme,cycling,Ally Love,20.0
Wed Feb  5 06:30:00 2020,Core (Strength & Toning),strength,Robin Arzon,5.0
Wed Feb  5 06:25:00 2020,Core (Strength & Toning),strength,Robin Arzon,10.0
Wed Feb  5 06:13:00 2020,Intervals Running,running,Selena Samuela,20.0
Wed Feb  5 06:05:00 2020,Pre & Post-Run Stretch,stretching,Robin Arzon,5.0
Wed Feb  5 05:48:00 2020,Pre & Post-Run Stretch,stretching,Selena Samuela,10.0
Wed Feb  5 06:00:00 2020,Pre & Post-Run Stretch,stretching,Robin Arzon,5.0
Wed Feb  5 05:31:00 2020,Emotions,meditation,Kristin McGee,20.0
Wed Feb  5 05:22:00 2020,Upper Body (strength & toning),strength,Andy Speer,20.0
Wed Feb  5 04:48:00 2020,Theme,cycling,Alex Toussaint,45.0
Wed Feb  5 04:48:00 2020,Fun Run,running,Andy Speer,20.0
Wed Feb  5 04:47:00 2020,Power Yoga,yoga,Kristin McGee,30.0
Wed Feb  5 03:48:00 2020,Intervals,cycling,Ally Love,45.0
Wed Feb  5 03:49:00 2020,Theme (Bootcamp),circuit,Jess Sims,45.0
Wed Feb  5 03:21:00 2020,Intervals Running,running,Matt Wilpers,20.0
Wed Feb  5 02:49:00 2020,Intervals,cycling,Olivia Amato,45.0
Wed Feb  5 02:47:00 2020,Fun Run,running,Matt Wilpers,20.0
Wed Feb  5 02:22:00 2020,Theme,cycling,Hannah Frankson,20.0
Wed Feb  5 01:51:00 2020,Intervals,cycling,Hannah Frankson,20.0
Tue Feb  4 23:32:00 2020,Intervals,cycling,Sam Yo,15.0
Tue Feb  4 22:52:00 2020,Intervals,cycling,Sam Yo,30.0
Tue Feb  4 17:18:00 2020,Theme,cycling,Alex Toussaint,30.0
Tue Feb  4 17:00:00 2020,Restorative Yoga,yoga,Ross Rayburn,10.0
Tue Feb  4 16:18:00 2020,Intervals,cycling,Cody Rigsby,45.0
Tue Feb  4 16:18:00 2020,Relax & Sleep,meditation,Ross Rayburn,30.0
Tue Feb  4 16:19:00 2020,Intervals Running,running,Becs Gentry,60.0
Tue Feb  4 15:32:00 2020,Restorative Yoga,yoga,Denis Morton,20.0
Tue Feb  4 15:18:00 2020,Theme,cycling,Jess King,45.0
Tue Feb  4 15:18:00 2020,Fun Run,running,Selena Samuela,45.0
Tue Feb  4 14:48:00 2020,Yoga Flow,yoga,Denis Morton,30.0
Tue Feb  4 14:17:00 2020,Climb,cycling,Kendall Toole,45.0
Tue Feb  4 14:20:00 2020,Body Focus (Bootcamp),circuit,Rebecca Kennedy,45.0
Tue Feb  4 10:50:00 2020,Theme,cycling,Hannah Frankson,45.5
Tue Feb  4 09:18:00 2020,Theme,cycling,Jess King,30.0
Tue Feb  4 09:18:00 2020,Full Body Stretch,stretching,Chase Tucker,10.0
Tue Feb  4 08:47:00 2020,Zen in Ten,meditation,Aditi Shah,10.0
Tue Feb  4 08:57:00 2020,Full Body (Strength & Toning),strength,Chase Tucker,15.0
Tue Feb  4 08:27:00 2020,Power Walking,walking,Chase Tucker,20.0
Tue Feb  4 08:19:00 2020,Theme,cycling,Cody Rigsby,30.0
Tue Feb  4 08:08:00 2020,Yoga Flow,yoga,Aditi Shah,10.0
Tue Feb  4 07:49:00 2020,Mindfulness,meditation,Aditi Shah,10.0
Tue Feb  4 07:52:00 2020,Theme,cycling,Denis Morton,20.0
Tue Feb  4 07:18:00 2020,Intervals,cycling,Denis Morton,20.0
Tue Feb  4 07:01:00 2020,Pre & Post-Run Stretch,stretching,Olivia Amato,10.0
Tue Feb  4 06:23:00 2020,Power Walking,walking,Olivia Amato,30.0
Tue Feb  4 06:20:00 2020,Theme,cycling,Jenn Sherman,30.0
Tue Feb  4 06:00:00 2020,Intervals,cycling,Robin Arzon,15.0
Tue Feb  4 05:31:00 2020,Core (Strength & Toning),strength,Olivia Amato,10.0
Tue Feb  4 05:32:00 2020,Restorative Yoga,yoga,Anna Greenberg,20.0
Tue Feb  4 04:48:00 2020,Intervals Running,running,Olivia Amato,30.0
Tue Feb  4 04:48:00 2020,Yoga Flow,yoga,Anna Greenberg,30.0
Tue Feb  4 04:48:00 2020,Theme,cycling,Jenn Sherman,45.0
Tue Feb  4 04:32:00 2020,HIIT (BTR Cardio),cardio,Jess Sims,10.0
Tue Feb  4 03:47:00 2020,Body Focus (Bootcamp),circuit,Jess Sims,30.0
Tue Feb  4 03:50:00 2020,Theme,cycling,Christine D'Ercole,45.0
Tue Feb  4 02:48:00 2020,Intervals Running,running,Andy Speer,45.0
Tue Feb  4 02:49:00 2020,Intervals,cycling,Ally Love,45.0
Tue Feb  4 02:52:00 2020,Low Impact,cycling,Sam Yo,20.0
Tue Feb  4 02:22:00 2020,Theme,cycling,Leanne Hainsby,20.0
Tue Feb  4 01:50:00 2020,Intervals,cycling,Leanne Hainsby,20.0
Mon Feb  3 23:32:00 2020,Low Impact,cycling,Ben Alldis,15.0
Mon Feb  3 22:50:00 2020,Climb,cycling,Ben Alldis,30.0
Mon Feb  3 22:32:00 2020,Upper Body (strength & toning),strength,Leanne Hainsby,10.0
Mon Feb  3 21:50:00 2020,Intervals,cycling,Leanne Hainsby,30.0
Mon Feb  3 18:18:00 2020,Intervals,cycling,Tunde Oyeneyin,30.0
Mon Feb  3 17:21:00 2020,Theme,cycling,Denis Morton,45.0
Mon Feb  3 17:02:00 2020,Intervals Running,running,Matty Maggiacomo,20.0
Mon Feb  3 17:01:00 2020,Yoga Flow,yoga,Kristin McGee,10.0
Mon Feb  3 16:19:00 2020,Yoga Flow,yoga,Kristin McGee,30.0
Mon Feb  3 16:18:00 2020,Theme,cycling,Tunde Oyeneyin,45.0
Mon Feb  3 16:18:00 2020,Fun Run,running,Matty Maggiacomo,30.0
Mon Feb  3 15:31:00 2020,Emotions,meditation,Ross Rayburn,20.0
Mon Feb  3 15:20:00 2020,Fun Run,running,Chase Tucker,45.0
Mon Feb  3 15:18:00 2020,Theme,cycling,Alex Toussaint,45.0
Mon Feb  3 14:48:00 2020,Yoga Flow,yoga,Ross Rayburn,30.0
Mon Feb  3 14:52:00 2020,Lower Body (Strength & Toning),strength,Rebecca Kennedy,20.0
Mon Feb  3 14:20:00 2020,Walk + Run,walking,Rebecca Kennedy,20.0
Mon Feb  3 14:19:00 2020,Theme,cycling,Christine D'Ercole,45.0
Mon Feb  3 13:22:00 2020,Yoga Anywhere,yoga,Ross Rayburn,10.0
Mon Feb  3 11:54:00 2020,Walk + Run,walking,Becs Gentry,45.0
Mon Feb  3 09:17:00 2020,Intervals,cycling,Alex Toussaint,30.0
Mon Feb  3 08:48:00 2020,Zen in Ten,meditation,Anna Greenberg,10.0
Mon Feb  3 08:19:00 2020,Power Zone,cycling,Olivia Amato,30.0
Mon Feb  3 08:08:00 2020,Mindfulness,meditation,Anna Greenberg,5.0
Mon Feb  3 08:02:00 2020,Low Impact,cycling,Christine D'Ercole,10.0
Mon Feb  3 07:47:00 2020,Emotions,meditation,Anna Greenberg,5.0
Mon Feb  3 07:18:00 2020,Low Impact,cycling,Christine D'Ercole,30.0
Mon Feb  3 06:52:00 2020,Intervals,cycling,Hannah Corbin,20.0
Mon Feb  3 06:18:00 2020,Theme,cycling,Hannah Corbin,20.0
Mon Feb  3 06:00:00 2020,Pre & Post-Run Stretch,stretching,Jess Sims,5.0
Mon Feb  3 05:31:00 2020,Yoga Flow,yoga,Aditi Shah,20.0
Mon Feb  3 04:49:00 2020,Body Focus (Bootcamp),circuit,Jess Sims,45.0
Mon Feb  3 04:48:00 2020,Theme,cycling,Emma Lovewell,45.0
Mon Feb  3 04:49:00 2020,Yoga Flow,yoga,Aditi Shah,30.0
Mon Feb  3 03:49:00 2020,Intervals,cycling,Kendall Toole,45.0
Mon Feb  3 03:47:00 2020,Body Focus (Bootcamp),circuit,Andy Speer,45.0
Mon Feb  3 03:32:00 2020,Low Impact,cycling,Hannah Frankson,10.0
Mon Feb  3 03:00:00 2020,Intervals Running,running,Olivia Amato,45.0
Mon Feb  3 02:50:00 2020,Theme,cycling,Hannah Frankson,30.0
Sun Feb  2 22:51:00 2020,Intervals,cycling,Hannah Frankson,30.0
Sun Feb  2 22:32:00 2020,Upper Body (strength & toning),strength,Sam Yo,10.0
Sun Feb  2 21:51:00 2020,Intervals,cycling,Sam Yo,30.0
Sun Feb  2 14:02:00 2020,Theme,cycling,Emma Lovewell,30.0
Sun Feb  2 13:17:00 2020,Theme,cycling,Matt Wilpers,30.0
Sun Feb  2 09:34:00 2020,Theme,cycling,Christine D'Ercole,60.0
Sun Feb  2 09:17:00 2020,Walk + Run,walking,Matty Maggiacomo,45.0
Sun Feb  2 08:47:00 2020,Warm Up/Cool Down Running,running,Matt Wilpers,10.0
Sun Feb  2 08:32:00 2020,Theme,cycling,Ally Love,30.0
Sun Feb  2 07:54:00 2020,Intervals Running,running,Matt Wilpers,45.0
Sun Feb  2 07:36:00 2020,Yoga Flow,yoga,Denis Morton,45.0
Sun Feb  2 07:02:00 2020,Upper Body (strength & toning),strength,Rebecca Kennedy,10.0
Sun Feb  2 06:49:00 2020,Theme,cycling,Jenn Sherman,60.0
Sun Feb  2 06:22:00 2020,Yoga Flow,yoga,Kristin McGee,45.0
Sun Feb  2 06:19:00 2020,Speed Running,running,Rebecca Kennedy,30.0
Sun Feb  2 05:49:00 2020,Low Impact,cycling,Jenn Sherman,45.0
Sun Feb  2 05:18:00 2020,Fun Run,running,Andy Speer,45.0
Sun Feb  2 04:51:00 2020,Theme,cycling,Sam Yo,30.0
Sun Feb  2 05:00:00 2020,Upper Body (strength & toning),strength,Cody Rigsby,10.0
Sun Feb  2 03:58:00 2020,Pre & Post-Ride Stretch,stretching,Sam Yo,4.983333333333333
Sun Feb  2 03:27:00 2020,Beginner,cycling,Sam Yo,20.0
Sun Feb  2 01:48:00 2020,Theme,cycling,Hannah Frankson,30.0
Sat Feb  1 14:49:00 2020,Theme,cycling,Hannah Corbin,30.0
Sat Feb  1 14:03:00 2020,Intervals,cycling,Olivia Amato,30.0
Sat Feb  1 13:19:00 2020,Low Impact,cycling,Kendall Toole,30.0
Sat Feb  1 09:33:00 2020,Theme,cycling,Cody Rigsby,45.0
Sat Feb  1 08:35:00 2020,Theme,cycling,Jess King,45.0
Sat Feb  1 07:47:00 2020,Theme (Bootcamp),circuit,Jess Sims,60.0
Sat Feb  1 07:32:00 2020,Yoga Flow,yoga,Ross Rayburn,45.0
Sat Feb  1 06:49:00 2020,Intervals,cycling,Cody Rigsby,45.0
Sat Feb  1 06:40:00 2020,Speed Running,running,Chase Tucker,30.0
Sat Feb  1 06:17:00 2020,Warm Up/Cool Down Running,running,Chase Tucker,10.0
Sat Feb  1 06:18:00 2020,Yoga Flow,yoga,Anna Greenberg,45.0
Sat Feb  1 05:49:00 2020,Theme,cycling,Kendall Toole,45.0
Sat Feb  1 05:19:00 2020,Fun Run,running,Becs Gentry,45.0
Sat Feb  1 04:47:00 2020,Theme,cycling,Leanne Hainsby,30.0
Sat Feb  1 04:30:00 2020,Theme,cycling,Ally Love,20.0
Sat Feb  1 04:00:00 2020,Running Skills,running,Becs Gentry,20.0
Sat Feb  1 01:33:00 2020,Low Impact,cycling,Leanne Hainsby,10.0
Sat Feb  1 00:50:00 2020,Theme,cycling,Leanne Hainsby,30.0
Fri Jan 31 14:49:00 2020,Live DJ,cycling,Tunde Oyeneyin,45.0
Fri Jan 31 13:47:00 2020,Live DJ,cycling,Cody Rigsby,30.0
Fri Jan 31 09:17:00 2020,Intervals,cycling,Tunde Oyeneyin,30.0
Fri Jan 31 09:00:00 2020,Scenic (Cycling),cycling,None,15.0
Fri Jan 31 09:00:00 2020,Scenic (Cycling),cycling,None,15.0
Fri Jan 31 09:00:00 2020,Scenic (Running),running,None,30.0
Fri Jan 31 09:00:00 2020,Scenic (Cycling),cycling,None,30.0
Fri Jan 31 09:00:00 2020,Scenic (Running),running,None,10.0
Fri Jan 31 09:00:00 2020,Scenic (Running),running,None,20.0
Fri Jan 31 09:00:00 2020,Theme,cycling,Denis Morton,15.0
Fri Jan 31 09:00:00 2020,Scenic (Cycling),cycling,None,10.0
Fri Jan 31 09:00:00 2020,Scenic (Running),running,None,15.0
Fri Jan 31 09:00:00 2020,Scenic (Cycling),cycling,None,20.0
Fri Jan 31 08:47:00 2020,Zen in Ten,meditation,Aditi Shah,10.0
Fri Jan 31 08:49:00 2020,Fun Run,running,Andy Speer,30.0
Fri Jan 31 09:00:00 2020,Scenic (Running),running,None,15.0
Fri Jan 31 08:19:00 2020,Intervals,cycling,Cody Rigsby,30.0
Fri Jan 31 07:53:00 2020,Yoga Flow,yoga,Aditi Shah,10.0
Fri Jan 31 07:32:00 2020,Warm Up/Cool Down Running,running,Becs Gentry,10.0
Fri Jan 31 07:19:00 2020,Intervals,cycling,Kendall Toole,30.0
Fri Jan 31 06:54:00 2020,Intervals Running,running,Becs Gentry,30.0
Fri Jan 31 06:51:00 2020,Low Impact,cycling,Jess King,20.0
Fri Jan 31 06:32:00 2020,Endurance,running,Andy Speer,10.0
Fri Jan 31 06:18:00 2020,Intervals,cycling,Jess King,20.0
Fri Jan 31 05:49:00 2020,Theme (Bootcamp),circuit,Andy Speer,30.0
Fri Jan 31 05:31:00 2020,Yoga Flow,yoga,Ross Rayburn,20.0
Fri Jan 31 05:22:00 2020,Bodyweight (Strength & toning),strength,Becs Gentry,20.0
Fri Jan 31 04:51:00 2020,Fun Run,running,Becs Gentry,20.0
Fri Jan 31 04:48:00 2020,Yoga Flow,yoga,Ross Rayburn,30.0
Fri Jan 31 04:49:00 2020,Theme,cycling,Hannah Corbin,45.0
Fri Jan 31 04:22:00 2020,Upper Body (strength & toning),strength,Selena Samuela,20.0
Fri Jan 31 03:48:00 2020,Walk + Run,walking,Selena Samuela,20.0
Fri Jan 31 03:49:00 2020,Theme,cycling,Kendall Toole,45.0
Fri Jan 31 03:32:00 2020,Endurance,running,Rebecca Kennedy,10.0
Fri Jan 31 02:49:00 2020,Climb,cycling,Hannah Corbin,45.0
Fri Jan 31 02:49:00 2020,Full Body (Strength & Toning),strength,Rebecca Kennedy,30.0
Fri Jan 31 02:22:00 2020,Theme,cycling,Ben Alldis,20.0
Fri Jan 31 01:50:00 2020,Climb,cycling,Ben Alldis,20.0
Fri Jan 31 01:03:00 2020,Low Impact,cycling,Ben Alldis,4.983333333333333
Fri Jan 31 00:25:00 2020,Beginner,cycling,Ben Alldis,30.0
Thu Jan 30 23:32:00 2020,Intervals,cycling,Leanne Hainsby,15.0
Thu Jan 30 22:54:00 2020,Theme,cycling,Leanne Hainsby,30.0
Thu Jan 30 21:00:00 2020,Theme,cycling,Emma Lovewell,20.0
Thu Jan 30 17:19:00 2020,Theme,cycling,Olivia Amato,30.0
Thu Jan 30 17:01:00 2020,Relax & Sleep,meditation,Aditi Shah,10.0
Thu Jan 30 16:30:00 2020,Body Focus (Bootcamp),circuit,Chase Tucker,60.0
Thu Jan 30 16:19:00 2020,Yoga Flow,yoga,Aditi Shah,30.0
Thu Jan 30 16:18:00 2020,Theme,cycling,Hannah Corbin,45.0
Thu Jan 30 15:20:00 2020,Theme,cycling,Christine D'Ercole,45.0
Thu Jan 30 15:17:00 2020,Theme (Bootcamp),circuit,Andy Speer,45.0
Thu Jan 30 14:49:00 2020,Yoga Flow,yoga,Aditi Shah,60.0
Thu Jan 30 14:20:00 2020,Theme,cycling,Jenn Sherman,45.0
Thu Jan 30 14:17:00 2020,Fun Run,running,Olivia Amato,45.0
Thu Jan 30 10:20:00 2020,Theme,cycling,Ben Alldis,45.0
Thu Jan 30 09:18:00 2020,Theme,cycling,Emma Lovewell,30.0
Thu Jan 30 08:49:00 2020,Zen in Ten,meditation,Ross Rayburn,10.0
Thu Jan 30 08:18:00 2020,Theme,cycling,Ally Love,30.0
Thu Jan 30 07:59:00 2020,Meditation Basics,meditation,Ross Rayburn,10.0
Thu Jan 30 08:02:00 2020,Upper Body (strength & toning),strength,Robin Arzon,10.0
Thu Jan 30 07:51:00 2020,Emotions,meditation,Ross Rayburn,5.0
Thu Jan 30 07:18:00 2020,Intervals,cycling,Robin Arzon,30.0
Thu Jan 30 07:00:00 2020,Power Zone,cycling,Christine D'Ercole,30.0
Thu Jan 30 06:19:00 2020,Intervals,cycling,Emma Lovewell,30.0
Thu Jan 30 06:02:00 2020,Yoga Flow,yoga,Kristin McGee,10.0
Thu Jan 30 06:30:00 2020,Low Impact,cycling,Matt Wilpers,10.0
Thu Jan 30 06:30:00 2020,Low Impact,cycling,Matt Wilpers,15.0
Thu Jan 30 06:00:00 2020,Power Zone,cycling,Matt Wilpers,20.0
Thu Jan 30 05:31:00 2020,Restorative Yoga,yoga,Kristin McGee,20.0
